0,1,2,3,4,5,6,7,8,9,10
7305.0,2011,6,2,0,1,1,17.22,21.21,58,19.0012
7306.0,2011,11,2,0,0,2,14.76,18.18,81,0
7312.0,2011,0,1,0,0,1,15.58,19.695,62,7.0015
7317.0,2012,20,2,0,0,1,26.24,31.06,50,15.0013
7318.0,2012,22,3,0,0,2,27.06,29.545,89,11.0014
7319.0,2012,0,1,1,0,1,5.74,7.575,46,8.9981
7324.0,2012,13,3,0,1,1,32.8,37.12,52,11.0014
7325.0,2012,20,2,0,1,1,22.14,25.76,73,19.0012
7328.0,2011,7,4,0,1,3,13.94,15.91,61,19.0012
7329.0,2012,16,2,0,1,1,24.6,31.06,43,12.998
7337.0,2011,16,1,0,1,1,9.02,9.85,44,22.0028
7339.0,2012,11,1,0,1,3,13.12,16.665,70,7.0015
7341.0,2011,7,2,0,1,2,29.52,34.85,79,8.9981
7343.0,2012,8,1,0,1,1,18.04,21.97,77,7.0015
7345.0,2011,14,1,0,0,2,19.68,23.485,59,19.0012
7346.0,2012,2,4,0,1,3,14.76,16.665,87,16.9979
7349.0,2011,4,3,0,0,1,28.7,33.335,84,8.9981
7351.0,2012,15,4,0,0,1,16.4,20.455,40,15.0013
7353.0,2012,4,2,0,0,1,20.5,24.24,72,6.0032
7356.0,2011,17,1,0,0,1,13.12,14.395,31,35.0008
7358.0,2011,12,3,0,0,1,33.62,35.605,30,8.9981
7360.0,2011,20,1,0,1,2,17.22,21.21,54,19.9995
7361.0,2011,3,4,0,1,2,13.12,16.665,70,8.9981
7362.0,2011,15,3,0,0,1,35.26,36.365,19,11.0014
7364.0,2012,3,2,0,1,2,24.6,28.79,78,7.0015
7365.0,2012,12,3,0,1,1,33.62,12.12,41,15.0013
7369.0,2012,5,2,0,1,1,18.86,22.725,72,19.9995
7370.0,2011,11,3,0,1,2,31.16,34.85,52,16.9979
7371.0,2011,17,2,0,1,1,27.06,31.06,65,12.998
7374.0,2011,13,4,0,1,1,22.96,26.515,56,19.9995
7377.0,2012,17,4,0,1,1,13.12,15.91,49,12.998
7378.0,2011,6,4,0,1,2,18.86,22.725,94,6.0032
7380.0,2012,3,3,0,0,1,25.42,29.545,73,6.0032
7382.0,2011,15,4,1,0,1,14.76,16.665,37,27.9993
7391.0,2012,8,4,0,1,1,14.76,18.94,93,0
7392.0,2011,18,2,0,1,1,26.24,31.06,31,23.9994
7393.0,2011,3,1,0,1,1,10.66,13.635,65,8.9981
7394.0,2011,12,1,0,1,1,16.4,20.455,43,12.998
7395.0,2011,8,2,1,0,1,18.04,21.97,62,19.9995
7398.0,2012,19,1,0,1,1,10.66,12.88,53,15.0013
7400.0,2011,10,1,0,0,2,14.76,17.425,81,15.0013
7405.0,2012,6,3,0,0,2,27.06,29.545,89,0
7406.0,2011,11,2,0,1,1,30.34,32.575,28,26.0027
7410.0,2012,14,3,0,1,2,35.26,39.395,44,16.9979
7413.0,2011,0,4,0,1,2,20.5,24.24,77,19.9995
7418.0,2011,20,4,0,0,1,9.84,12.88,60,7.0015
7427.0,2012,8,4,0,0,2,14.76,17.425,87,8.9981
7429.0,2012,18,2,0,1,3,25.42,28.03,88,23.9994
7437.0,2011,15,1,0,1,2,15.58,19.695,54,6.0032
7439.0,2012,4,3,0,1,1,21.32,25,83,0
7440.0,2011,12,3,0,1,2,30.34,34.09,62,6.0032
7441.0,2012,0,2,0,1,2,18.04,21.97,47,19.0012
7448.0,2012,16,4,0,1,1,13.94,16.665,46,11.0014
7453.0,2011,4,1,0,1,2,8.2,10.605,69,8.9981
7454.0,2011,3,2,0,0,2,25.42,30.305,65,11.0014
7456.0,2012,8,4,0,1,3,24.6,27.275,88,0
7460.0,2011,9,2,0,1,1,24.6,29.545,69,12.998
7461.0,2011,9,1,0,0,1,16.4,20.455,50,27.9993
7468.0,2011,20,2,0,0,3,18.04,21.97,94,15.0013
7469.0,2011,5,4,0,1,1,13.12,16.665,81,8.9981
7470.0,2011,8,3,0,1,1,32.8,36.365,43,12.998
7471.0,2011,11,3,0,1,2,30.34,35.605,74,16.9979
7473.0,2012,7,2,0,0,1,21.32,25,72,7.0015
7485.0,2012,7,4,0,1,1,14.76,18.18,81,7.0015
7494.0,2012,10,2,0,1,1,20.5,24.24,51,27.9993
7502.0,2011,12,2,0,1,2,13.94,15.15,71,26.0027
7503.0,2011,7,4,0,1,1,9.02,12.88,87,6.0032
7505.0,2011,21,3,0,1,1,31.98,37.12,62,16.9979
7506.0,2011,6,3,0,1,1,22.96,26.515,83,0
7510.0,2011,4,1,0,1,3,9.02,11.365,93,8.9981
7513.0,2012,15,3,0,1,1,32.8,37.12,52,30.0026
7517.0,2011,22,2,0,1,2,26.24,31.06,50,19.0012
7525.0,2011,18,1,0,1,2,22.14,25.76,42,19.0012
7528.0,2012,17,2,0,1,3,22.96,26.515,88,16.9979
7531.0,2012,6,1,0,1,3,14.76,18.94,90,0
7540.0,2011,1,1,0,1,1,9.84,12.12,52,8.9981
7544.0,2012,10,1,0,0,2,20.5,24.24,77,6.0032
7546.0,2012,8,4,0,0,2,15.58,19.695,94,6.0032
7552.0,2012,20,3,0,0,1,24.6,31.06,43,6.0032
7554.0,2012,13,3,0,0,1,36.08,40.91,44,31.0009
7560.0,2012,11,4,0,1,1,13.12,15.15,70,16.9979
7566.0,2012,22,1,0,1,2,8.2,11.365,92,7.0015
7571.0,2012,2,3,0,0,1,31.16,37.12,72,11.0014
7573.0,2012,14,1,0,1,1,12.3,13.635,33,26.0027
7575.0,2012,17,4,0,0,1,20.5,24.24,45,12.998
7576.0,2011,0,3,0,1,1,28.7,32.575,65,12.998
7579.0,2012,1,4,0,1,1,10.66,12.12,48,19.0012
7580.0,2012,8,1,0,1,2,12.3,15.91,70,6.0032
7583.0,2012,8,4,0,0,1,22.96,26.515,83,12.998
7588.0,2011,9,2,0,0,3,16.4,20.455,100,19.9995
7592.0,2011,14,4,0,1,1,18.04,21.97,47,19.9995
7594.0,2012,3,2,0,1,2,22.96,26.515,60,11.0014
7595.0,2012,2,2,0,1,1,18.86,22.725,31,12.998
7596.0,2011,8,1,0,1,1,8.2,9.09,75,26.0027
7600.0,2012,8,4,0,1,1,13.12,15.91,57,11.0014
7603.0,2012,20,2,0,1,2,17.22,21.21,77,7.0015
7607.0,2011,1,1,0,1,1,15.58,19.695,37,23.9994
7608.0,2012,12,1,0,1,1,13.94,16.665,46,8.9981
7610.0,2012,6,4,0,1,1,9.84,12.88,75,6.0032
7612.0,2011,23,4,0,0,1,11.48,15.91,70,0
7613.0,2012,11,4,0,1,1,22.14,25.76,52,12.998
7617.0,2012,20,2,0,0,1,25.42,31.06,57,12.998
7621.0,2012,3,2,0,1,1,18.86,22.725,88,15.0013
7624.0,2012,15,3,0,0,2,35.26,39.395,44,19.0012
7625.0,2012,4,3,0,1,1,27.88,31.82,79,7.0015
7628.0,2011,23,2,0,1,2,22.14,25.76,88,16.9979
7629.0,2012,18,2,0,1,1,24.6,31.06,43,6.0032
7631.0,2012,18,4,0,1,1,26.24,31.06,57,8.9981
7637.0,2011,20,3,0,0,1,31.16,34.85,55,12.998
7649.0,2011,1,1,0,1,1,10.66,14.395,65,6.0032
7654.0,2012,22,2,0,0,1,22.96,26.515,68,8.9981
7667.0,2011,17,2,0,0,1,30.34,33.335,51,0
7668.0,2012,10,3,0,1,2,32.8,37.12,52,12.998
7672.0,2011,16,2,0,1,1,18.86,22.725,67,19.0012
7676.0,2012,7,2,0,0,1,14.76,18.18,71,7.0015
7679.0,2011,14,1,0,1,1,21.32,25,23,19.9995
7682.0,2012,0,1,0,1,1,22.14,25.76,49,8.9981
7686.0,2011,23,1,0,0,2,18.86,22.725,88,19.9995
7689.0,2012,7,2,0,1,2,20.5,24.24,94,16.9979
7693.0,2011,1,4,0,1,1,9.84,14.395,75,0
7694.0,2012,10,4,0,1,1,13.12,14.395,45,23.9994
7695.0,2011,13,4,0,1,2,20.5,24.24,55,23.9994
7699.0,2011,3,3,0,1,3,25.42,27.275,94,0
7703.0,2011,1,3,0,1,1,26.24,30.305,69,11.0014
7706.0,2011,4,2,0,1,3,21.32,25,94,19.9995
7707.0,2011,20,3,0,1,2,28.7,33.335,74,12.998
7709.0,2012,22,4,0,0,1,15.58,19.695,71,6.0032
7710.0,2012,13,4,0,1,1,18.86,22.725,41,19.0012
7713.0,2012,7,1,0,0,1,5.74,7.575,50,8.9981
7714.0,2011,2,1,0,1,1,6.56,9.85,74,6.0032
7716.0,2012,0,1,0,1,1,15.58,19.695,54,12.998
7723.0,2012,8,1,0,0,1,9.84,14.395,87,0
7725.0,2011,7,2,0,0,1,19.68,23.485,59,0
7726.0,2011,9,1,0,0,1,6.56,9.09,64,8.9981
7737.0,2012,5,3,0,1,1,26.24,12.12,73,7.0015
7744.0,2011,21,3,0,1,1,27.06,31.06,54,7.0015
7745.0,2011,12,3,0,0,1,28.7,32.575,65,0
7746.0,2011,18,3,0,1,2,27.88,31.82,65,12.998
7752.0,2011,16,2,0,1,1,35.26,40.15,47,19.9995
7754.0,2012,12,3,0,1,1,32.8,37.12,49,7.0015
7755.0,2011,21,2,0,1,1,18.86,22.725,63,8.9981
7756.0,2011,7,1,0,1,2,9.84,12.88,92,7.0015
7757.0,2012,14,2,0,1,1,18.86,22.725,33,11.0014
7759.0,2012,20,4,0,0,1,19.68,23.485,55,16.9979
7760.0,2011,9,1,0,1,2,6.56,9.09,80,8.9981
7762.0,2012,17,1,0,1,3,14.76,17.425,81,15.0013
7763.0,2012,21,3,0,0,1,29.52,34.85,79,7.0015
7766.0,2012,5,3,0,1,2,27.06,30.305,83,15.0013
7767.0,2012,1,3,0,1,1,26.24,28.79,89,0
7769.0,2012,0,4,0,1,2,15.58,19.695,82,15.0013
7770.0,2011,14,2,0,1,2,14.76,16.665,46,23.9994
7780.0,2011,19,1,0,1,1,14.76,17.425,43,8.9981
7788.0,2012,7,2,0,1,1,22.96,26.515,83,0
7790.0,2012,19,1,0,1,1,15.58,19.695,46,7.0015
7791.0,2011,17,2,0,1,1,30.34,32.575,23,40.9973
7797.0,2012,23,2,0,1,1,13.94,15.15,57,19.9995
7798.0,2011,21,1,0,1,1,25.42,31.06,46,7.0015
7800.0,2011,10,2,0,1,2,22.14,25.76,45,23.9994
7801.0,2012,6,1,0,1,1,7.38,10.605,51,7.0015
7807.0,2012,23,1,0,1,1,14.76,17.425,50,15.0013
7808.0,2012,20,2,0,1,1,21.32,25,40,22.0028
7816.0,2011,11,2,0,1,1,23.78,27.275,73,19.9995
7818.0,2011,10,4,0,1,2,16.4,20.455,66,7.0015
7820.0,2011,20,1,0,1,2,9.02,11.365,87,8.9981
7822.0,2012,7,3,0,0,1,22.14,25.76,52,19.0012
7829.0,2011,14,2,0,1,2,23.78,27.275,49,12.998
7835.0,2011,17,1,0,1,2,18.04,21.97,54,19.9995
7839.0,2012,0,3,0,1,1,22.14,25.76,68,11.0014
7845.0,2012,17,2,0,1,1,31.16,33.335,29,12.998
7846.0,2012,23,4,0,0,1,17.22,21.21,71,12.998
7862.0,2011,9,3,0,0,1,29.52,33.335,58,15.0013
7867.0,2011,3,3,0,1,3,22.96,26.515,94,8.9981
7868.0,2012,8,3,0,0,1,34.44,40.15,53,8.9981
7872.0,2012,8,3,0,0,1,22.96,26.515,49,27.9993
7874.0,2012,12,3,0,0,1,27.06,31.06,36,23.9994
7875.0,2011,5,4,0,1,1,7.38,12.12,86,0
7877.0,2011,18,3,0,1,3,26.24,28.79,89,0
7878.0,2011,9,3,0,1,1,30.34,34.85,70,11.0014
7879.0,2012,1,3,0,0,1,22.14,25.76,64,0
7880.0,2012,20,3,0,1,2,35.26,39.395,41,15.0013
7884.0,2012,13,4,0,0,2,13.94,18.18,76,0
7885.0,2012,8,1,0,1,1,13.12,15.91,81,12.998
7888.0,2011,3,2,0,1,1,18.86,22.725,82,6.0032
7894.0,2011,19,1,0,1,1,27.06,31.06,44,8.9981
7899.0,2012,20,2,0,1,3,25.42,27.275,94,16.9979
7903.0,2011,5,1,0,1,1,8.2,9.09,75,23.9994
7905.0,2011,6,1,0,1,1,13.12,15.91,76,12.998
7908.0,2011,5,4,0,1,1,6.56,11.365,80,0
7914.0,2011,4,4,0,1,1,22.96,26.515,64,19.9995
7918.0,2012,4,3,0,1,1,19.68,23.485,72,7.0015
7925.0,2011,9,2,0,1,2,21.32,25,48,7.0015
7926.0,2011,8,4,0,0,1,10.66,15.15,87,0
7930.0,2012,18,3,0,1,1,31.16,34.09,45,8.9981
7931.0,2011,16,3,0,1,2,21.32,25,48,11.0014
7932.0,2012,0,3,0,1,1,29.52,34.09,70,12.998
7936.0,2011,6,4,0,1,1,12.3,15.91,93,6.0032
7942.0,2012,1,3,0,0,1,27.06,29.545,89,0
7945.0,2011,23,1,0,1,2,7.38,9.85,51,11.0014
7947.0,2012,21,1,0,1,2,8.2,12.88,44,0
7954.0,2012,18,4,0,1,1,13.94,15.91,49,19.0012
7956.0,2012,10,1,0,1,1,5.74,10.605,59,0
7960.0,2011,22,1,0,1,1,9.84,14.395,44,0
7961.0,2012,9,3,0,1,1,31.98,34.85,46,16.9979
7962.0,2012,22,1,0,1,1,18.86,22.725,59,19.9995
7965.0,2012,14,3,0,1,2,30.34,34.09,55,16.9979
7968.0,2011,0,4,0,1,2,14.76,17.425,87,11.0014
7970.0,2011,0,2,0,1,2,16.4,20.455,100,19.9995
7971.0,2012,2,1,0,1,1,9.02,13.635,75,0
7976.0,2012,5,2,0,1,1,13.12,16.665,66,6.0032
7978.0,2011,20,4,0,1,1,22.14,25.76,64,11.0014
7982.0,2011,9,2,0,1,1,29.52,31.82,26,23.9994
7983.0,2012,9,4,0,1,1,16.4,20.455,43,26.0027
7984.0,2011,1,3,0,0,2,28.7,32.575,61,11.0014
7992.0,2011,18,1,0,0,3,13.12,14.395,100,23.9994
7995.0,2012,18,4,0,0,1,21.32,25,45,8.9981
7999.0,2011,17,2,0,1,3,31.16,34.09,40,12.998
8002.0,2011,4,4,0,1,1,12.3,16.665,87,0
8003.0,2011,7,3,0,0,1,25.42,29.545,73,8.9981
8007.0,2012,21,4,0,1,2,20.5,24.24,63,16.9979
8008.0,2012,15,4,1,0,1,22.96,26.515,64,16.9979
8012.0,2012,17,1,0,0,2,22.14,25.76,43,8.9981
8014.0,2012,2,2,0,0,1,21.32,25,59,7.0015
8022.0,2012,6,2,0,1,2,16.4,20.455,82,7.0015
8031.0,2011,16,2,0,1,1,30.34,33.335,48,35.0008
8034.0,2011,21,4,0,0,1,20.5,24.24,42,15.0013
8040.0,2012,7,3,0,1,2,27.06,31.06,69,12.998
8041.0,2011,3,1,0,1,3,11.48,13.635,93,11.0014
8050.0,2011,7,2,0,1,2,21.32,25,55,0
8051.0,2011,1,4,0,1,1,13.12,16.665,93,7.0015
8053.0,2012,13,3,0,0,2,33.62,38.635,52,6.0032
8057.0,2011,21,3,0,0,3,24.6,27.275,88,32.9975
8059.0,2012,11,2,0,0,1,25.42,31.06,46,19.9995
8067.0,2011,5,4,0,1,1,12.3,15.91,87,7.0015
8068.0,2011,12,2,0,1,1,26.24,31.06,36,31.0009
8070.0,2012,4,4,0,1,1,17.22,21.21,82,11.0014
8073.0,2012,10,2,0,0,1,24.6,31.06,53,19.9995
8077.0,2011,14,4,0,1,1,23.78,27.275,53,16.9979
8081.0,2011,18,1,0,1,1,13.94,14.395,42,36.9974
8082.0,2012,8,2,0,1,1,21.32,25,55,30.0026
8083.0,2012,6,2,0,1,1,17.22,21.21,50,16.9979
8091.0,2012,15,3,0,0,1,29.52,32.575,32,16.9979
8094.0,2011,5,1,0,1,2,12.3,15.91,93,7.0015
8097.0,2011,2,3,0,1,1,22.96,26.515,88,0
8099.0,2012,0,4,0,1,1,17.22,21.21,88,7.0015
8102.0,2012,17,2,0,1,2,26.24,31.06,53,8.9981
8110.0,2012,19,4,0,1,1,20.5,24.24,68,6.0032
8115.0,2011,23,2,0,1,1,25.42,31.06,35,15.0013
8128.0,2011,5,2,0,1,1,17.22,21.21,77,11.0014
8131.0,2012,5,2,0,0,1,14.76,18.18,66,7.0015
8134.0,2012,23,4,0,0,3,14.76,18.18,100,6.0032
8135.0,2012,23,4,0,1,1,17.22,21.21,82,7.0015
8137.0,2012,0,3,0,0,1,30.34,34.09,62,7.0015
8142.0,2012,1,2,0,0,1,16.4,20.455,28,16.9979
8144.0,2011,5,4,0,1,3,13.94,15.15,71,22.0028
8157.0,2012,12,2,0,1,2,14.76,16.665,46,26.0027
8159.0,2011,20,3,0,1,2,29.52,33.335,58,27.9993
8161.0,2012,9,4,0,0,2,15.58,19.695,94,0
8165.0,2012,14,3,0,1,2,26.24,30.305,65,16.9979
8166.0,2011,3,2,0,0,1,18.86,22.725,72,6.0032
8169.0,2011,18,1,0,1,1,9.84,10.605,35,22.0028
8172.0,2012,5,3,0,1,2,21.32,25,68,19.0012
8173.0,2011,19,3,0,1,1,34.44,37.88,44,19.0012
8182.0,2012,0,4,0,1,2,11.48,13.635,52,15.0013
8184.0,2011,5,3,0,1,1,24.6,31.06,56,15.0013
8185.0,2012,15,4,0,1,2,25.42,31.06,43,8.9981
8187.0,2012,18,2,0,1,1,24.6,30.305,26,11.0014
8188.0,2011,7,3,0,1,1,26.24,30.305,65,7.0015
8196.0,2012,18,1,0,0,1,9.02,11.365,41,12.998
8197.0,2012,23,2,0,0,1,23.78,27.275,53,7.0015
8200.0,2012,20,2,0,1,1,24.6,30.305,23,19.0012
8204.0,2011,9,4,0,0,2,10.66,12.12,56,16.9979
8206.0,2011,20,3,0,0,1,28.7,33.335,84,11.0014
8211.0,2012,16,2,0,0,1,34.44,37.12,36,19.0012
8221.0,2012,0,4,0,1,3,11.48,13.635,61,15.0013
8226.0,2011,22,3,0,1,3,25.42,25.76,100,6.0032
8227.0,2011,10,4,0,1,1,12.3,15.15,52,11.0014
8232.0,2012,13,1,0,0,1,14.76,16.665,37,23.9994
8233.0,2012,18,3,1,0,1,36.9,42.425,42,12.998
8238.0,2012,5,2,0,0,1,13.12,15.91,33,11.0014
8244.0,2012,15,2,0,1,2,26.24,31.06,53,7.0015
8248.0,2012,1,4,0,1,1,18.04,21.97,67,12.998
8250.0,2011,23,1,0,0,2,8.2,11.365,40,7.0015
8257.0,2012,13,1,0,1,1,16.4,20.455,43,19.0012
8258.0,2012,18,1,0,0,1,22.96,26.515,64,11.0014
8259.0,2011,2,2,0,1,1,23.78,27.275,88,7.0015
8260.0,2012,19,2,0,1,1,28.7,32.575,61,12.998
8264.0,2011,14,1,0,1,1,13.94,15.91,19,15.0013
8266.0,2011,9,1,0,1,1,18.86,22.725,63,15.0013
8272.0,2011,0,3,0,1,1,26.24,31.06,53,11.0014
8275.0,2011,9,4,0,1,3,18.86,22.725,94,0
8281.0,2012,7,1,0,1,1,18.04,21.97,72,6.0032
8285.0,2011,11,1,0,0,1,9.84,11.365,44,16.9979
8290.0,2011,22,3,0,1,1,27.88,31.82,51,0
8295.0,2012,10,1,0,0,1,12.3,13.635,49,22.0028
8297.0,2011,7,4,0,1,1,9.02,10.605,60,15.0013
8298.0,2012,11,3,0,1,1,34.44,37.88,44,0
8300.0,2012,15,3,0,0,1,31.16,34.09,40,8.9981
8305.0,2011,0,1,0,1,1,10.66,14.395,48,6.0032
8318.0,2011,22,3,0,0,1,29.52,33.335,51,11.0014
8319.0,2012,7,3,0,1,1,31.16,34.85,55,0
8320.0,2012,22,4,0,0,1,22.96,26.515,73,26.0027
8324.0,2012,6,1,0,1,2,10.66,15.15,56,0
8329.0,2011,15,1,0,1,1,11.48,13.635,36,0
8331.0,2011,23,4,0,1,1,19.68,23.485,77,8.9981
8332.0,2011,9,1,0,1,1,13.12,15.15,53,22.0028
8333.0,2012,5,3,0,1,2,27.88,31.82,89,11.0014
8337.0,2011,20,1,0,0,1,7.38,9.85,47,11.0014
8340.0,2012,0,1,0,1,1,13.94,16.665,53,11.0014
8345.0,2012,10,1,0,1,2,10.66,13.635,60,8.9981
8347.0,2011,4,2,0,0,1,11.48,15.15,70,6.0032
8359.0,2012,7,1,0,1,1,13.94,17.425,53,7.0015
8368.0,2012,13,1,0,1,2,15.58,19.695,29,26.0027
8370.0,2012,11,4,0,0,1,15.58,19.695,62,19.0012
8372.0,2011,17,4,0,0,1,25.42,30.305,61,7.0015
8379.0,2011,15,3,0,1,1,33.62,34.85,21,16.9979
8384.0,2012,11,3,0,0,1,36.08,40.15,39,15.0013
8401.0,2011,0,3,0,0,1,27.06,29.545,89,12.998
8409.0,2012,15,1,0,1,1,26.24,31.06,57,15.0013
8410.0,2011,20,1,0,0,1,13.12,15.15,57,19.9995
8418.0,2011,20,3,0,0,1,27.06,31.06,69,7.0015
8424.0,2011,11,4,0,0,1,14.76,18.94,40,0
8429.0,2012,3,4,0,1,2,10.66,14.395,70,6.0032
8431.0,2012,9,4,1,0,1,18.04,21.97,88,7.0015
8434.0,2011,4,1,0,1,1,6.56,6.06,31,32.9975
8438.0,2012,12,4,0,1,1,22.14,25.76,56,15.0013
8440.0,2011,9,3,0,1,1,29.52,32.575,34,8.9981
8446.0,2012,7,1,0,0,3,9.02,11.365,93,8.9981
8447.0,2011,0,2,0,0,1,12.3,14.395,65,12.998
8448.0,2011,3,3,1,0,1,26.24,29.545,78,0
8449.0,2012,17,1,0,1,1,16.4,20.455,43,16.9979
8457.0,2012,6,4,0,1,3,25.42,27.275,94,6.0032
8463.0,2012,1,4,0,1,1,9.84,12.12,60,11.0014
8464.0,2011,20,1,0,1,1,9.02,11.365,55,8.9981
8465.0,2012,14,3,0,1,1,31.98,34.09,33,15.0013
8469.0,2012,21,3,0,1,2,31.16,36.365,66,12.998
8470.0,2012,0,2,0,1,1,21.32,25,23,27.9993
8473.0,2012,13,4,0,1,2,14.76,17.425,66,8.9981
8478.0,2011,14,1,0,1,1,9.02,9.85,37,26.0027
8480.0,2012,6,2,0,1,2,24.6,27.275,88,8.9981
8481.0,2012,10,4,0,0,1,16.4,20.455,58,0
8485.0,2012,10,1,0,0,1,10.66,13.635,81,7.0015
8486.0,2011,9,4,0,1,2,17.22,21.21,94,7.0015
8487.0,2011,15,4,0,1,1,21.32,25,52,11.0014
8489.0,2011,8,4,0,1,3,18.86,22.725,94,0
8491.0,2011,23,2,0,1,3,23.78,27.275,60,0
8494.0,2011,20,4,0,0,3,14.76,18.18,87,7.0015
8498.0,2011,17,1,0,1,1,8.2,9.09,40,19.0012
8499.0,2011,4,2,0,0,1,9.84,12.12,70,11.0014
8501.0,2012,7,4,0,1,1,21.32,25,83,7.0015
8509.0,2012,9,1,0,1,2,9.02,12.88,60,6.0032
8510.0,2012,11,3,1,0,1,33.62,37.88,46,8.9981
8511.0,2012,5,3,0,0,2,26.24,30.305,73,7.0015
8517.0,2012,3,4,0,1,2,22.96,26.515,73,16.9979
8524.0,2011,13,2,1,0,1,22.14,25.76,52,16.9979
8527.0,2012,18,4,0,0,3,14.76,18.18,93,6.0032
8530.0,2012,13,2,0,1,2,25.42,29.545,73,15.0013
8535.0,2011,15,2,0,0,2,30.34,34.09,55,7.0015
8537.0,2012,9,1,0,0,3,15.58,19.695,87,6.0032
8540.0,2012,22,4,0,0,1,14.76,17.425,62,12.998
8541.0,2011,15,1,0,1,2,8.2,10.605,37,11.0014
8543.0,2011,6,4,0,1,1,8.2,12.88,80,0
8547.0,2012,6,1,0,1,1,4.92,6.82,54,11.0014
8549.0,2012,15,3,0,0,1,26.24,31.06,41,11.0014
8557.0,2012,21,2,0,1,1,24.6,30.305,28,7.0015
8559.0,2011,7,2,0,1,2,26.24,30.305,69,12.998
8564.0,2011,23,1,0,1,1,8.2,12.88,47,0
8566.0,2012,17,3,0,1,1,30.34,34.09,55,19.0012
8568.0,2011,15,3,0,1,1,30.34,33.335,51,19.9995
8577.0,2012,9,2,0,0,1,22.96,26.515,60,16.9979
8578.0,2012,17,2,0,1,1,22.14,25.76,32,27.9993
8581.0,2012,0,3,0,1,1,28.7,33.335,74,0
8583.0,2011,23,1,0,1,3,8.2,9.85,93,12.998
8586.0,2012,2,4,0,0,1,13.12,17.425,81,0
8593.0,2011,22,3,0,1,1,25.42,28.79,83,11.0014
8594.0,2012,1,2,0,1,1,14.76,17.425,46,12.998
8595.0,2012,1,2,0,1,1,13.94,15.91,39,19.0012
8600.0,2011,23,2,0,0,1,13.12,15.91,61,11.0014
8606.0,2011,5,2,0,1,2,22.14,25.76,68,8.9981
8607.0,2012,23,4,0,1,1,10.66,11.365,56,19.9995
8611.0,2012,22,3,0,1,2,26.24,28.79,83,8.9981
8620.0,2012,5,1,0,0,2,10.66,11.365,48,19.9995
8621.0,2012,6,2,0,0,1,14.76,18.94,37,0
8622.0,2011,9,1,0,1,1,6.56,6.82,59,22.0028
8623.0,2011,10,4,0,1,2,14.76,18.18,87,6.0032
8624.0,2012,14,1,0,1,1,26.24,31.06,53,22.0028
8629.0,2011,2,3,0,0,1,26.24,31.06,53,0
8631.0,2011,23,2,0,1,1,15.58,19.695,76,16.9979
8633.0,2011,11,3,0,1,1,32.8,34.85,26,0
8643.0,2011,18,2,0,0,1,23.78,27.275,49,0
8646.0,2011,10,2,0,0,1,23.78,27.275,49,8.9981
8647.0,2012,21,3,1,0,1,34.44,40.15,53,8.9981
8649.0,2011,11,4,0,0,2,9.84,11.365,60,15.0013
8652.0,2012,6,2,1,0,1,21.32,25,83,11.0014
8661.0,2011,11,3,0,1,2,29.52,34.85,74,0
8662.0,2011,20,3,1,0,2,31.16,34.85,55,7.0015
8668.0,2012,23,2,0,0,1,29.52,33.335,58,7.0015
8669.0,2012,23,4,0,0,2,12.3,15.15,56,11.0014
8674.0,2012,3,2,0,0,1,25.42,31.06,57,0
8676.0,2011,19,2,0,1,1,31.16,34.09,48,16.9979
8683.0,2011,18,3,1,0,1,32.8,36.365,46,8.9981
8684.0,2011,5,2,0,1,1,18.86,22.725,88,8.9981
8685.0,2011,2,2,0,1,1,20.5,24.24,100,6.0032
8691.0,2012,22,4,0,1,1,13.12,14.395,45,26.0027
8696.0,2011,4,2,0,0,1,16.4,20.455,82,7.0015
8700.0,2011,10,4,0,1,2,22.96,26.515,68,0
8703.0,2012,18,4,0,0,1,15.58,19.695,58,11.0014
8705.0,2012,1,1,0,0,2,18.04,21.97,94,0
8706.0,2012,0,3,0,1,2,22.96,26.515,68,19.0012
8713.0,2011,13,4,0,1,2,17.22,21.21,71,6.0032
8717.0,2012,5,2,0,1,3,24.6,27.275,88,8.9981
8718.0,2012,14,2,0,1,1,14.76,17.425,57,12.998
8719.0,2011,22,1,0,0,1,16.4,20.455,35,19.9995
8722.0,2012,12,3,0,1,1,31.98,38.635,70,7.0015
8725.0,2011,23,1,0,1,1,8.2,11.365,69,6.0032
8729.0,2012,22,4,0,1,2,12.3,14.395,56,15.0013
8731.0,2012,6,4,0,0,2,9.84,12.12,93,8.9981
8736.0,2011,12,4,0,1,2,17.22,21.21,67,23.9994
8738.0,2012,20,2,0,0,1,25.42,31.06,46,11.0014
8739.0,2011,15,2,0,0,3,21.32,25,83,39.0007
8744.0,2012,19,4,0,1,1,15.58,19.695,50,26.0027
8753.0,2012,17,1,0,0,2,19.68,23.485,48,11.0014
8763.0,2012,22,4,0,1,1,11.48,13.635,56,12.998
8765.0,2011,21,3,0,1,2,26.24,30.305,73,6.0032
8768.0,2011,1,2,0,0,2,21.32,25,100,7.0015
8772.0,2011,15,2,0,1,2,26.24,31.06,33,6.0032
8773.0,2012,19,2,0,0,2,25.42,29.545,73,22.0028
8775.0,2011,23,2,0,0,1,18.86,22.725,88,6.0032
8780.0,2011,10,3,0,1,3,22.14,25.76,83,23.9994
8781.0,2012,16,3,0,0,3,22.96,26.515,88,12.998
8784.0,2012,13,3,0,1,1,28.7,31.82,34,8.9981
